rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,year
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동자산,제 21 기,2022.12.31 현재,"27,488,228,000,000",제 20 기,2021.12.31 현재,"27,487,763,000,000",제 19 기,2020.12.31 현재,"23,239,420,000,000",1,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동자산,제 21 기,2022.12.31 현재,"27,667,913,000,000",제 20 기,2021.12.31 현재,"25,993,715,000,000",제 19 기,2020.12.31 현재,"24,964,807,000,000",3,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,자산총계,제 21 기,2022.12.31 현재,"55,156,141,000,000",제 20 기,2021.12.31 현재,"53,481,478,000,000",제 19 기,2020.12.31 현재,"48,204,227,000,000",5,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동부채,제 21 기,2022.12.31 현재,"22,332,549,000,000",제 20 기,2021.12.31 현재,"23,619,899,000,000",제 19 기,2020.12.31 현재,"20,207,492,000,000",7,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동부채,제 21 기,2022.12.31 현재,"10,331,595,000,000",제 20 기,2021.12.31 현재,"9,763,546,000,000",제 19 기,2020.12.31 현재,"10,454,610,000,000",9,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,부채총계,제 21 기,2022.12.31 현재,"32,664,144,000,000",제 20 기,2021.12.31 현재,"33,383,445,000,000",제 19 기,2020.12.31 현재,"30,662,102,000,000",11,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본금,제 21 기,2022.12.31 현재,"904,169,000,000",제 20 기,2021.12.31 현재,"904,169,000,000",제 19 기,2020.12.31 현재,"904,169,000,000",13,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 21 기,2022.12.31 현재,"15,834,021,000,000",제 20 기,2021.12.31 현재,"14,433,587,000,000",제 19 기,2020.12.31 현재,"13,652,837,000,000",17,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본총계,제 21 기,2022.12.31 현재,"22,491,997,000,000",제 20 기,2021.12.31 현재,"20,098,033,000,000",제 19 기,2020.12.31 현재,"17,542,125,000,000",21,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,IS,손익계산서,매출액,제 21 기,2022.01.01 ~ 2022.12.31,"83,467,318,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"73,907,984,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"57,176,170,000,000",23,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,IS,손익계산서,영업이익,제 21 기,2022.01.01 ~ 2022.12.31,"3,550,972,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"4,057,997,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"3,843,381,000,000",25,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 21 기,2022.01.01 ~ 2022.12.31,"2,539,811,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"3,838,896,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"3,314,648,000,000",27,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익,제 21 기,2022.01.01 ~ 2022.12.31,"1,863,123,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"1,414,972,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"2,063,790,000,000",29,KRW,2022
20230317000955,11011,2022,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 21 기,2022.01.01 ~ 2022.12.31,"1,863,123,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"1,414,972,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"2,063,790,000,000",61,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,유동자산,제 21 기,2022.12.31 현재,"9,119,623,000,000",제 20 기,2021.12.31 현재,"10,613,206,000,000",제 19 기,2020.12.31 현재,"9,669,743,000,000",2,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,비유동자산,제 21 기,2022.12.31 현재,"19,593,191,000,000",제 20 기,2021.12.31 현재,"18,980,318,000,000",제 19 기,2020.12.31 현재,"20,030,244,000,000",4,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,자산총계,제 21 기,2022.12.31 현재,"28,712,814,000,000",제 20 기,2021.12.31 현재,"29,593,524,000,000",제 19 기,2020.12.31 현재,"29,699,987,000,000",6,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,유동부채,제 21 기,2022.12.31 현재,"12,060,574,000,000",제 20 기,2021.12.31 현재,"13,657,848,000,000",제 19 기,2020.12.31 현재,"12,101,343,000,000",8,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,비유동부채,제 21 기,2022.12.31 현재,"6,763,211,000,000",제 20 기,2021.12.31 현재,"7,045,421,000,000",제 19 기,2020.12.31 현재,"7,676,911,000,000",10,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,부채총계,제 21 기,2022.12.31 현재,"18,823,785,000,000",제 20 기,2021.12.31 현재,"20,703,269,000,000",제 19 기,2020.12.31 현재,"19,778,254,000,000",12,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,자본금,제 21 기,2022.12.31 현재,"904,169,000,000",제 20 기,2021.12.31 현재,"904,169,000,000",제 19 기,2020.12.31 현재,"904,169,000,000",15,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,이익잉여금,제 21 기,2022.12.31 현재,"5,890,737,000,000",제 20 기,2021.12.31 현재,"4,940,122,000,000",제 19 기,2020.12.31 현재,"6,018,118,000,000",19,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,BS,재무상태표,자본총계,제 21 기,2022.12.31 현재,"9,889,029,000,000",제 20 기,2021.12.31 현재,"8,890,255,000,000",제 19 기,2020.12.31 현재,"9,921,733,000,000",22,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,IS,손익계산서,매출액,제 21 기,2022.01.01 ~ 2022.12.31,"27,791,746,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"27,115,307,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"24,043,651,000,000",24,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,IS,손익계산서,영업이익,제 21 기,2022.01.01 ~ 2022.12.31,"110,787,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"626,594,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,294,357,000,000",26,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 21 기,2022.01.01 ~ 2022.12.31,"1,031,658,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"911,509,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,897,760,000,000",28,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익,제 21 기,2022.01.01 ~ 2022.12.31,"854,963,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"-913,538,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,211,549,000,000",30,KRW,2022
20230317000955,11011,2022,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 21 기,2022.01.01 ~ 2022.12.31,"854,963,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"-913,538,000,000",제 19 기,2020.01.01 ~ 2020.12.31,"1,211,549,000,000",62,KRW,2022
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동자산,제 22 기,2023.12.31 현재,"30,341,209,000,000",제 21 기,2022.12.31 현재,"27,488,228,000,000",제 20 기,2021.12.31 현재,"27,487,763,000,000",1,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동자산,제 22 기,2023.12.31 현재,"29,899,584,000,000",제 21 기,2022.12.31 현재,"27,667,913,000,000",제 20 기,2021.12.31 현재,"25,993,715,000,000",3,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,자산총계,제 22 기,2023.12.31 현재,"60,240,793,000,000",제 21 기,2022.12.31 현재,"55,156,141,000,000",제 20 기,2021.12.31 현재,"53,481,478,000,000",5,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,유동부채,제 22 기,2023.12.31 현재,"24,160,380,000,000",제 21 기,2022.12.31 현재,"22,332,549,000,000",제 20 기,2021.12.31 현재,"23,619,899,000,000",7,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,비유동부채,제 22 기,2023.12.31 현재,"12,581,877,000,000",제 21 기,2022.12.31 현재,"10,331,595,000,000",제 20 기,2021.12.31 현재,"9,763,546,000,000",9,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,부채총계,제 22 기,2023.12.31 현재,"36,742,257,000,000",제 21 기,2022.12.31 현재,"32,664,144,000,000",제 20 기,2021.12.31 현재,"33,383,445,000,000",11,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본금,제 22 기,2023.12.31 현재,"904,169,000,000",제 21 기,2022.12.31 현재,"904,169,000,000",제 20 기,2021.12.31 현재,"904,169,000,000",13,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 22 기,2023.12.31 현재,"16,201,439,000,000",제 21 기,2022.12.31 현재,"15,834,021,000,000",제 20 기,2021.12.31 현재,"14,433,587,000,000",17,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,BS,재무상태표,자본총계,제 22 기,2023.12.31 현재,"23,498,536,000,000",제 21 기,2022.12.31 현재,"22,491,997,000,000",제 20 기,2021.12.31 현재,"20,098,033,000,000",21,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,IS,손익계산서,매출액,제 22 기,2023.01.01 ~ 2023.12.31,"84,227,765,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"83,467,318,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"73,907,984,000,000",23,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,IS,손익계산서,영업이익,제 22 기,2023.01.01 ~ 2023.12.31,"3,549,074,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"3,550,972,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"4,057,997,000,000",25,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기,2023.01.01 ~ 2023.12.31,"1,869,879,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"2,539,811,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"3,838,896,000,000",27,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익,제 22 기,2023.01.01 ~ 2023.12.31,"1,150,611,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"1,863,123,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"1,414,972,000,000",29,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 22 기,2023.01.01 ~ 2023.12.31,"1,150,611,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"1,863,123,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"1,414,972,000,000",61,KRW,2023
20240318000755,11011,2023,00401731,066570,CFS,연결재무제표,IS,손익계산서,총포괄손익,제 22 기,2023.01.01 ~ 2023.12.31,"1,245,113,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"2,609,456,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"2,319,415,000,000",63,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,유동자산,제 22 기,2023.12.31 현재,"10,757,937,000,000",제 21 기,2022.12.31 현재,"9,119,623,000,000",제 20 기,2021.12.31 현재,"10,613,206,000,000",2,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,비유동자산,제 22 기,2023.12.31 현재,"20,989,616,000,000",제 21 기,2022.12.31 현재,"19,593,191,000,000",제 20 기,2021.12.31 현재,"18,980,318,000,000",4,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,자산총계,제 22 기,2023.12.31 현재,"31,747,553,000,000",제 21 기,2022.12.31 현재,"28,712,814,000,000",제 20 기,2021.12.31 현재,"29,593,524,000,000",6,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,유동부채,제 22 기,2023.12.31 현재,"13,233,469,000,000",제 21 기,2022.12.31 현재,"12,060,574,000,000",제 20 기,2021.12.31 현재,"13,657,848,000,000",8,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,비유동부채,제 22 기,2023.12.31 현재,"7,998,537,000,000",제 21 기,2022.12.31 현재,"6,763,211,000,000",제 20 기,2021.12.31 현재,"7,045,421,000,000",10,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,부채총계,제 22 기,2023.12.31 현재,"21,232,006,000,000",제 21 기,2022.12.31 현재,"18,823,785,000,000",제 20 기,2021.12.31 현재,"20,703,269,000,000",12,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,자본금,제 22 기,2023.12.31 현재,"904,169,000,000",제 21 기,2022.12.31 현재,"904,169,000,000",제 20 기,2021.12.31 현재,"904,169,000,000",15,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,이익잉여금,제 22 기,2023.12.31 현재,"6,566,223,000,000",제 21 기,2022.12.31 현재,"5,890,737,000,000",제 20 기,2021.12.31 현재,"4,940,122,000,000",19,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,BS,재무상태표,자본총계,제 22 기,2023.12.31 현재,"10,515,547,000,000",제 21 기,2022.12.31 현재,"9,889,029,000,000",제 20 기,2021.12.31 현재,"8,890,255,000,000",22,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,IS,손익계산서,매출액,제 22 기,2023.01.01 ~ 2023.12.31,"28,868,279,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"27,791,746,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"27,115,307,000,000",24,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,IS,손익계산서,영업이익,제 22 기,2023.01.01 ~ 2023.12.31,"576,755,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"110,787,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"626,594,000,000",26,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기,2023.01.01 ~ 2023.12.31,"1,204,165,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"1,031,658,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"911,509,000,000",28,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익,제 22 기,2023.01.01 ~ 2023.12.31,"1,004,096,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"854,963,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"-913,538,000,000",30,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 22 기,2023.01.01 ~ 2023.12.31,"1,004,096,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"854,963,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"-913,538,000,000",62,KRW,2023
20240318000755,11011,2023,00401731,066570,OFS,재무제표,IS,손익계산서,총포괄손익,제 22 기,2023.01.01 ~ 2023.12.31,"753,423,000,000",제 21 기,2022.01.01 ~ 2022.12.31,"1,152,689,000,000",제 20 기,2021.01.01 ~ 2021.12.31,"-814,540,000,000",64,KRW,2023
