term,count,share
발열소음은,2,3.394951706811971e-05
그램2,2,3.394951706811971e-05
퀄리티,2,3.394951706811971e-05
짱짱합니다,2,3.394951706811971e-05
걸고,2,3.394951706811971e-05
제한을,2,3.394951706811971e-05
tdp,2,3.394951706811971e-05
더나았고4800u도,2,3.394951706811971e-05
740m,2,3.394951706811971e-05
베가8과,2,3.394951706811971e-05
있는데4800u의,2,3.394951706811971e-05
4800u모델도,2,3.394951706811971e-05
라이젠7,2,3.394951706811971e-05
umpc중,2,3.394951706811971e-05
다운받고,2,3.394951706811971e-05
안해봤는데,2,3.394951706811971e-05
안느껴집니다,2,3.394951706811971e-05
안들리고,2,3.394951706811971e-05
상태에서는,2,3.394951706811971e-05
무의미하네요,2,3.394951706811971e-05
잡고,2,3.394951706811971e-05
덤프를,2,3.394951706811971e-05
디자인디자인이,2,3.394951706811971e-05
있을거,2,3.394951706811971e-05
명확하게,2,3.394951706811971e-05
롱런을,2,3.394951706811971e-05
정도네요,2,3.394951706811971e-05
따뜻한,2,3.394951706811971e-05
미지근하거나,2,3.394951706811971e-05
잡아먹었는데,2,3.394951706811971e-05
리소스를,2,3.394951706811971e-05
하느라고,2,3.394951706811971e-05
벤치보고,2,3.394951706811971e-05
장비를,2,3.394951706811971e-05
때문에cpu는,2,3.394951706811971e-05
사용했기,2,3.394951706811971e-05
마크랑,2,3.394951706811971e-05
상판의,2,3.394951706811971e-05
아이덴티티로,2,3.394951706811971e-05
안쓰이고,2,3.394951706811971e-05
신경이,2,3.394951706811971e-05
튀어나온,2,3.394951706811971e-05
궁댕이처럼,2,3.394951706811971e-05
후면에,2,3.394951706811971e-05
비활성화하기,2,3.394951706811971e-05
검증기를,2,3.394951706811971e-05
보았고,2,3.394951706811971e-05
windbg에서,2,3.394951706811971e-05
스피커지금,2,3.394951706811971e-05
아리송합니다,2,3.394951706811971e-05
아닌건지,2,3.394951706811971e-05
느껴지는건지,2,3.394951706811971e-05
빌드퀄이,2,3.394951706811971e-05
깔끔해보여서,2,3.394951706811971e-05
있는게,2,3.394951706811971e-05
글자가,2,3.394951706811971e-05
보단,2,3.394951706811971e-05
같은거,2,3.394951706811971e-05
아이콘,2,3.394951706811971e-05
많을걸로,2,3.394951706811971e-05
불호가,2,3.394951706811971e-05
요소로,2,3.394951706811971e-05
사람마다,2,3.394951706811971e-05
글씨가,2,3.394951706811971e-05
ar,2,3.394951706811971e-05
나아보이네요,2,3.394951706811971e-05
영상볼,2,3.394951706811971e-05
불키고,2,3.394951706811971e-05
반사율로,2,3.394951706811971e-05
구트라정도의,2,3.394951706811971e-05
빛반사가,2,3.394951706811971e-05
글레어가,2,3.394951706811971e-05
표현에,2,3.394951706811971e-05
리전이,2,3.394951706811971e-05
쨍해서,2,3.394951706811971e-05
비교하자면,2,3.394951706811971e-05
프로라도,2,3.394951706811971e-05
아쉽네요,2,3.394951706811971e-05
씌워져있어서,2,3.394951706811971e-05
울트라에,2,3.394951706811971e-05
했는데역시,2,3.394951706811971e-05
걱정을,2,3.394951706811971e-05
어떨지,2,3.394951706811971e-05
7540이,2,3.394951706811971e-05
사양부분입니다,2,3.394951706811971e-05
하네요마지막으로는,2,3.394951706811971e-05
그런것,2,3.394951706811971e-05
낮았어서,2,3.394951706811971e-05
기대치가,2,3.394951706811971e-05
않았던것,2,3.394951706811971e-05
나쁘진,2,3.394951706811971e-05
그땐,2,3.394951706811971e-05
이슈가,2,3.394951706811971e-05
갤북2때,2,3.394951706811971e-05
붙여야겠습니다,2,3.394951706811971e-05
나온다면,2,3.394951706811971e-05
가능하다고는,2,3.394951706811971e-05
개선이,2,3.394951706811971e-05
소프트웨어로,2,3.394951706811971e-05
훨빼,2,3.394951706811971e-05
좋은건,2,3.394951706811971e-05
아닌데,2,3.394951706811971e-05
나쁜건,2,3.394951706811971e-05
특별하게,2,3.394951706811971e-05
달렸구나,2,3.394951706811971e-05
피로할,2,3.394951706811971e-05
제품에선,2,3.394951706811971e-05
문제였던거,2,3.394951706811971e-05
fhd가,2,3.394951706811971e-05
안심했습니다,2,3.394951706811971e-05
않은것,2,3.394951706811971e-05
저한테는,2,3.394951706811971e-05
down를,2,3.394951706811971e-05
pageup,2,3.394951706811971e-05
실수로,2,3.394951706811971e-05
이동을,2,3.394951706811971e-05
단어,2,3.394951706811971e-05
이용해서,2,3.394951706811971e-05
거슬리더라구요,2,3.394951706811971e-05
up이,2,3.394951706811971e-05
취향,2,3.394951706811971e-05
텐키리스라서,2,3.394951706811971e-05
키보드일단,2,3.394951706811971e-05
그램5,2,3.394951706811971e-05
짱짱함,2,3.394951706811971e-05
하기로,2,3.394951706811971e-05
리전으로,2,3.394951706811971e-05
시청은,2,3.394951706811971e-05
제품들중엔,2,3.394951706811971e-05
퀄리티도,2,3.394951706811971e-05
트랙패드적당한,2,3.394951706811971e-05
프로6,2,3.394951706811971e-05
키커버,2,3.394951706811971e-05
쫀득한,2,3.394951706811971e-05
키감은,2,3.394951706811971e-05
같긴합니다,2,3.394951706811971e-05
해결될,2,3.394951706811971e-05
변경시켜주면,2,3.394951706811971e-05
단축키를,2,3.394951706811971e-05
익숙해질거,2,3.394951706811971e-05
있는줄,2,3.394951706811971e-05
단축키가,2,3.394951706811971e-05
크롬,2,3.394951706811971e-05
입력하면,2,3.394951706811971e-05
충돌을,2,3.394951706811971e-05
말하면서,2,3.394951706811971e-05
잡았고,2,3.394951706811971e-05
업체가,2,3.394951706811971e-05
운전자,2,3.394951706811971e-05
부하로,2,3.394951706811971e-05
일어난,2,3.394951706811971e-05
확인했습니다,2,3.394951706811971e-05
맺을,2,3.394951706811971e-05
열매를,2,3.394951706811971e-05
minidumps가,2,3.394951706811971e-05
수동으로,2,3.394951706811971e-05
있던데,2,3.394951706811971e-05
논란이,2,3.394951706811971e-05
아니냐,2,3.394951706811971e-05
유리냐,2,3.394951706811971e-05
순간적으로,2,3.394951706811971e-05
조종할,2,3.394951706811971e-05
트랙패드를,2,3.394951706811971e-05
터치된,2,3.394951706811971e-05
좌상단에,2,3.394951706811971e-05
손바닥이,2,3.394951706811971e-05
au88b,2,3.394951706811971e-05
배치상,2,3.394951706811971e-05
이슈일,2,3.394951706811971e-05
아닌것으로,2,3.394951706811971e-05
유리는,2,3.394951706811971e-05
아닌거,2,3.394951706811971e-05
힘들지만,2,3.394951706811971e-05
말씀드리긴,2,3.394951706811971e-05
확정적으로,2,3.394951706811971e-05
일으켰습니다,2,3.394951706811971e-05
아니였지만,2,3.394951706811971e-05
경우는맥북만큼은,2,3.394951706811971e-05
같아요스피커의,2,3.394951706811971e-05
씽크패드의,2,3.394951706811971e-05
기억하던,2,3.394951706811971e-05
글자가더욱,2,3.394951706811971e-05
씽크패드라는,2,3.394951706811971e-05
안들고실버컬러로,2,3.394951706811971e-05
x1로고가,2,3.394951706811971e-05
카본이고로고가,2,3.394951706811971e-05
상판이,2,3.394951706811971e-05
나노는,2,3.394951706811971e-05
귀여워서,2,3.394951706811971e-05
문제일텐데,2,3.394951706811971e-05
돼서,2,3.394951706811971e-05
군데서,2,3.394951706811971e-05
인식률이,2,3.394951706811971e-05
문제인진,2,3.394951706811971e-05
제손이,2,3.394951706811971e-05
제것만,2,3.394951706811971e-05
사라졌습니다,2,3.394951706811971e-05
설정하니,2,3.394951706811971e-05
높음으로,2,3.394951706811971e-05
민감도를,2,3.394951706811971e-05
탭의,2,3.394951706811971e-05
현상은,2,3.394951706811971e-05
적어봤습니다,2,3.394951706811971e-05
등에서는,2,3.394951706811971e-05
젠북이나,2,3.394951706811971e-05
아니라도,2,3.394951706811971e-05
좋았고기대이상은,2,3.394951706811971e-05
그램보단,2,3.394951706811971e-05
테더링하는,2,3.394951706811971e-05
usb로,2,3.394951706811971e-05
없으시면,2,3.394951706811971e-05
그제서야,2,3.394951706811971e-05
설치하니,2,3.394951706811971e-05
홈페이지가서,2,3.394951706811971e-05
안보이고요,2,3.394951706811971e-05
관리자에도,2,3.394951706811971e-05
안뜨더라구요,2,3.394951706811971e-05
리전은,2,3.394951706811971e-05
인식되던데,2,3.394951706811971e-05
랜카드,2,3.394951706811971e-05
노트북이어도,2,3.394951706811971e-05
깔면,2,3.394951706811971e-05
인식윈도우,2,3.394951706811971e-05
인가봐요,2,3.394951706811971e-05
남는,2,3.394951706811971e-05
미드나이트처럼,2,3.394951706811971e-05
남습니다,2,3.394951706811971e-05
편은,2,3.394951706811971e-05
심한,2,3.394951706811971e-05
있긴한데,2,3.394951706811971e-05
현상이,2,3.394951706811971e-05
우글거림,2,3.394951706811971e-05
올라운더로,2,3.394951706811971e-05
부피,2,3.394951706811971e-05
마지노선인,2,3.394951706811971e-05
휴대하기에,2,3.394951706811971e-05
짱짱해서,2,3.394951706811971e-05
32기가라서,2,3.394951706811971e-05
온보드인게,2,3.394951706811971e-05
참고하세요,2,3.394951706811971e-05
피할,2,3.394951706811971e-05
증가,2,3.394951706811971e-05
교량,2,3.394951706811971e-05
논리,2,3.394951706811971e-05
나타내지,2,3.394951706811971e-05
저렴하지,2,3.394951706811971e-05
이쁜것,2,3.394951706811971e-05
합니다실물이,2,3.394951706811971e-05
변하는데,2,3.394951706811971e-05
색이,2,3.394951706811971e-05
멋집니다,2,3.394951706811971e-05
이펙트,2,3.394951706811971e-05
부팅화면에,2,3.394951706811971e-05
시작할,2,3.394951706811971e-05
용이해보입니다,2,3.394951706811971e-05
관리에,2,3.394951706811971e-05
축구,2,3.394951706811971e-05
타임은,2,3.394951706811971e-05
쏠쏠합니다,2,3.394951706811971e-05
넣어주긴하지만,2,3.394951706811971e-05
노트북들,2,3.394951706811971e-05
중저가형,2,3.394951706811971e-05
커보입니다,2,3.394951706811971e-05
5인치보다,2,3.394951706811971e-05
체감상,2,3.394951706811971e-05
영롱하고,2,3.394951706811971e-05
led도,2,3.394951706811971e-05
상판에,2,3.394951706811971e-05
그럴수도,2,3.394951706811971e-05
찍어서,2,3.394951706811971e-05
대규모로,2,3.394951706811971e-05
설계에,2,3.394951706811971e-05
뚜까했는데,2,3.394951706811971e-05
어찌저찌,2,3.394951706811971e-05
신용카드,2,3.394951706811971e-05
안쓰는,2,3.394951706811971e-05
헤라가,2,3.394951706811971e-05
힘듭니다,2,3.394951706811971e-05
분해가,2,3.394951706811971e-05
참고만,2,3.394951706811971e-05
아니니,2,3.394951706811971e-05
지표는,2,3.394951706811971e-05
있었을수도,2,3.394951706811971e-05
백그라운드로,2,3.394951706811971e-05
상태였어서,2,3.394951706811971e-05
세팅중인,2,3.394951706811971e-05
떨어졌습니다,2,3.394951706811971e-05
웨일즈전,2,3.394951706811971e-05
않게,2,3.394951706811971e-05
예기치,2,3.394951706811971e-05
배웠습니다,2,3.394951706811971e-05
검증기에,2,3.394951706811971e-05
사람들로부터,2,3.394951706811971e-05
벤치마킹에,2,3.394951706811971e-05
들고다니는,2,3.394951706811971e-05
올라운더,2,3.394951706811971e-05
싶으신,2,3.394951706811971e-05
커버하고,2,3.394951706811971e-05
많은걸,2,3.394951706811971e-05
중요시,2,3.394951706811971e-05
퀄리티를,2,3.394951706811971e-05
하십쇼,2,3.394951706811971e-05
분해,2,3.394951706811971e-05
헤라사서,2,3.394951706811971e-05
느낌도,2,3.394951706811971e-05
제품이구요,2,3.394951706811971e-05
올라운더가,2,3.394951706811971e-05
퀄리티로,2,3.394951706811971e-05
구성과,2,3.394951706811971e-05
총평전반적으로,2,3.394951706811971e-05
분10,2,3.394951706811971e-05
필요하신,2,3.394951706811971e-05
성능좋은,2,3.394951706811971e-05
검증을,2,3.394951706811971e-05
보았,2,3.394951706811971e-05
못했기,2,3.394951706811971e-05
뷰어,2,3.394951706811971e-05
유용한,2,3.394951706811971e-05
끄는,2,3.394951706811971e-05
lel을,2,3.394951706811971e-05
넓혀서,2,3.394951706811971e-05
뻔하기에,2,3.394951706811971e-05
쓰려,2,3.394951706811971e-05
주변기기,2,3.394951706811971e-05
카메라,2,3.394951706811971e-05
있겠습니다,2,3.394951706811971e-05
만족할,2,3.394951706811971e-05
맥북보다,2,3.394951706811971e-05
고려했을,2,3.394951706811971e-05
제품이네요,2,3.394951706811971e-05
노려봤을만한,2,3.394951706811971e-05
원탑,2,3.394951706811971e-05
겜트북,2,3.394951706811971e-05
좋았다면,2,3.394951706811971e-05
스피커만,2,3.394951706811971e-05
들고요,2,3.394951706811971e-05
잘못이,2,3.394951706811971e-05
실수,2,3.394951706811971e-05
실수였습니다,2,3.394951706811971e-05
구입하는,2,3.394951706811971e-05
대처하고,2,3.394951706811971e-05
일러스트레이터를,2,3.394951706811971e-05
없어서였는데,2,3.394951706811971e-05
일도,2,3.394951706811971e-05
싫어하기도,2,3.394951706811971e-05
작년까지,2,3.394951706811971e-05
태어나서,2,3.394951706811971e-05
나가질,2,3.394951706811971e-05
찍으러,2,3.394951706811971e-05
소식이라,2,3.394951706811971e-05
주말까지,2,3.394951706811971e-05
써보려고,2,3.394951706811971e-05
등다양한,2,3.394951706811971e-05
생필품,2,3.394951706811971e-05
식품,2,3.394951706811971e-05
비비고,2,3.394951706811971e-05
cj,2,3.394951706811971e-05
아니라농심,2,3.394951706811971e-05
전자제품뿐만이,2,3.394951706811971e-05
가전제품,2,3.394951706811971e-05
로보락,2,3.394951706811971e-05
할인가로삼성,2,3.394951706811971e-05
파격적인,2,3.394951706811971e-05
빅스마일,2,3.394951706811971e-05
안정시키고,2,3.394951706811971e-05
cs2를,2,3.394951706811971e-05
자유롭게,2,3.394951706811971e-05
말한,2,3.394951706811971e-05
고생했지만,2,3.394951706811971e-05
익숙치,2,3.394951706811971e-05
인터페이스가,2,3.394951706811971e-05
있겠지,2,3.394951706811971e-05
290만,2,3.394951706811971e-05
들은,2,3.394951706811971e-05
진리다,2,3.394951706811971e-05
맥이,2,3.394951706811971e-05
보려니,2,3.394951706811971e-05
경쟁력을,2,3.394951706811971e-05
300hz로,2,3.394951706811971e-05
스터터없이,2,3.394951706811971e-05
슬프긴,2,3.394951706811971e-05
남는게,2,3.394951706811971e-05
행사로보통,2,3.394951706811971e-05
제품들을,2,3.394951706811971e-05
120장을,2,3.394951706811971e-05
raw,2,3.394951706811971e-05
비압축,2,3.394951706811971e-05
a7r5,2,3.394951706811971e-05
되니까요,2,3.394951706811971e-05
주면,2,3.394951706811971e-05
움직여,2,3.394951706811971e-05
검지만,2,3.394951706811971e-05
스크롤,2,3.394951706811971e-05
움직여야,2,3.394951706811971e-05
누른,2,3.394951706811971e-05
스페이스,2,3.394951706811971e-05
편합니다,2,3.394951706811971e-05
되더군요,2,3.394951706811971e-05
적응,2,3.394951706811971e-05
며칠만,2,3.394951706811971e-05
드림,2,3.394951706811971e-05
분에게,2,3.394951706811971e-05
재고,2,3.394951706811971e-05
전화해서,2,3.394951706811971e-05
여의도로,2,3.394951706811971e-05
애플스토어,2,3.394951706811971e-05
사인데,2,3.394951706811971e-05
깜짝할,2,3.394951706811971e-05
직원이,2,3.394951706811971e-05
걸리더라구요,2,3.394951706811971e-05
1시간이,2,3.394951706811971e-05
작업하는데,2,3.394951706811971e-05
불러와서,2,3.394951706811971e-05
포토샵에,2,3.394951706811971e-05
하려고,2,3.394951706811971e-05
브라켓팅,2,3.394951706811971e-05
딴딴해서,2,3.394951706811971e-05
상판은,2,3.394951706811971e-05
놀랐습니다,2,3.394951706811971e-05
t14s는,2,3.394951706811971e-05
플라스틱같은데,2,3.394951706811971e-05
해야할까,2,3.394951706811971e-05
내성이,2,3.394951706811971e-05
휘어짐,2,3.394951706811971e-05
두께와,2,3.394951706811971e-05
싶다보니,2,3.394951706811971e-05
텐데,2,3.394951706811971e-05
쌌을,2,3.394951706811971e-05
샀으면,2,3.394951706811971e-05
바보,2,3.394951706811971e-05
48gb,2,3.394951706811971e-05
40코어,2,3.394951706811971e-05
라룸에서,2,3.394951706811971e-05
테니,2,3.394951706811971e-05
바꾸고,2,3.394951706811971e-05
년은,2,3.394951706811971e-05
이거면,2,3.394951706811971e-05
드라마틱한,2,3.394951706811971e-05
빨라지긴,2,3.394951706811971e-05
해보니,2,3.394951706811971e-05
사진들,2,3.394951706811971e-05
브라케팅,2,3.394951706811971e-05
애플스토어에서,2,3.394951706811971e-05
자국이,2,3.394951706811971e-05
반면씽크패드는,2,3.394951706811971e-05
화이트는,2,3.394951706811971e-05
남지만,2,3.394951706811971e-05
놀랐네요그램도,2,3.394951706811971e-05
최신판을,2,3.394951706811971e-05
생각나서,2,3.394951706811971e-05
에디션이라는,2,3.394951706811971e-05
노태문,2,3.394951706811971e-05
언뜻,2,3.394951706811971e-05
있더군요,2,3.394951706811971e-05
하기에는,2,3.394951706811971e-05
업무,2,3.394951706811971e-05
데에만,2,3.394951706811971e-05
회사일,2,3.394951706811971e-05
취미로는,2,3.394951706811971e-05
때만,2,3.394951706811971e-05
15초,2,3.394951706811971e-05
대략,2,3.394951706811971e-05
장당,2,3.394951706811971e-05
제거하면,2,3.394951706811971e-05
의식해야,2,3.394951706811971e-05
가다보니약간은,2,3.394951706811971e-05
트랙패드로,2,3.394951706811971e-05
적응되었다는,2,3.394951706811971e-05
부분은맥북을,2,3.394951706811971e-05
gr5,2,3.394951706811971e-05
16t90p,2,3.394951706811971e-05
가능성을,2,3.394951706811971e-05
가속기를,2,3.394951706811971e-05
유로,2,3.394951706811971e-05
그랬습니다,2,3.394951706811971e-05
사양에,2,3.394951706811971e-05
핸드폰이랑,2,3.394951706811971e-05
연동되는,2,3.394951706811971e-05
삼성이라,2,3.394951706811971e-05
검색해,2,3.394951706811971e-05
이상은,2,3.394951706811971e-05
그냥저냥한,2,3.394951706811971e-05
2017년도,2,3.394951706811971e-05
전까지,2,3.394951706811971e-05
되거나이,2,3.394951706811971e-05
결론,2,3.394951706811971e-05
중에서,2,3.394951706811971e-05
m8008w,2,3.394951706811971e-05
up6502za,2,3.394951706811971e-05
15pro,2,3.394951706811971e-05
zenbook,2,3.394951706811971e-05
bk,2,3.394951706811971e-05
이루어진그램을,2,3.394951706811971e-05
놀라웠는데같은,2,3.394951706811971e-05
마감같은,2,3.394951706811971e-05
트랙포인트로,2,3.394951706811971e-05
10개는,2,3.394951706811971e-05
생각하라고,2,3.394951706811971e-05
착한,2,3.394951706811971e-05
나왔어요,2,3.394951706811971e-05
m4가,2,3.394951706811971e-05
귀찮아요,2,3.394951706811971e-05
하기가,2,3.394951706811971e-05
출퇴근,2,3.394951706811971e-05
집으로,2,3.394951706811971e-05
그러려면,2,3.394951706811971e-05
라이트룸으로,2,3.394951706811971e-05
찍기,2,3.394951706811971e-05
취미로,2,3.394951706811971e-05
8월부터는,2,3.394951706811971e-05
5월에,2,3.394951706811971e-05
듯4,2,3.394951706811971e-05
터치패드쪽에,2,3.394951706811971e-05
적응할,2,3.394951706811971e-05
내리고서야,2,3.394951706811971e-05
최하로,2,3.394951706811971e-05
같네요민감도를,2,3.394951706811971e-05
영향도,2,3.394951706811971e-05
같던데그,2,3.394951706811971e-05
마다도,2,3.394951706811971e-05
적응에,2,3.394951706811971e-05
남았는데,2,3.394951706811971e-05
두느냐의,2,3.394951706811971e-05
생각으로,2,3.394951706811971e-05
깡통이,2,3.394951706811971e-05
밀려왔지만,2,3.394951706811971e-05
유혹이,2,3.394951706811971e-05
용량이나,2,3.394951706811971e-05
출퇴근하기,2,3.394951706811971e-05
일해야죠,2,3.394951706811971e-05
집에서도,2,3.394951706811971e-05
mini,2,3.394951706811971e-05
개강추합니다,2,3.394951706811971e-05
실내용으로는,2,3.394951706811971e-05
맥미니를,2,3.394951706811971e-05
쓰니,2,3.394951706811971e-05
스택용으로,2,3.394951706811971e-05
2가지만,2,3.394951706811971e-05
아쉬웠던것,2,3.394951706811971e-05
얕아서,2,3.394951706811971e-05
멀어지고깊이가,2,3.394951706811971e-05
거리가,2,3.394951706811971e-05
좋으나,2,3.394951706811971e-05
버튼이디자인상으론,2,3.394951706811971e-05
amd에게는,2,3.394951706811971e-05
공격은,2,3.394951706811971e-05
추신,2,3.394951706811971e-05
미니피씨가,2,3.394951706811971e-05
사봤는데,2,3.394951706811971e-05
미니피씨를,2,3.394951706811971e-05
n100,2,3.394951706811971e-05
촬영하려고,2,3.394951706811971e-05
극축정렬,2,3.394951706811971e-05
nina,2,3.394951706811971e-05
적도의에,2,3.394951706811971e-05
촬영시,2,3.394951706811971e-05
본래는,2,3.394951706811971e-05
마련했습니다,2,3.394951706811971e-05
피씨를,2,3.394951706811971e-05
귀찮죠,2,3.394951706811971e-05
차지하지,2,3.394951706811971e-05
공간도,2,3.394951706811971e-05
아담해서,2,3.394951706811971e-05
무지,2,3.394951706811971e-05
고성능일,2,3.394951706811971e-05
특별히,2,3.394951706811971e-05
거다보니,2,3.394951706811971e-05
사무용으로만,2,3.394951706811971e-05
해버렸네요,2,3.394951706811971e-05
남기고,2,3.394951706811971e-05
36gb,2,3.394951706811971e-05
s랑,2,3.394951706811971e-05
6대가,2,3.394951706811971e-05
설정해야한다,2,3.394951706811971e-05
의도적으로,2,3.394951706811971e-05
의미하지는,2,3.394951706811971e-05
유용하게,2,3.394951706811971e-05
달려있고매우,2,3.394951706811971e-05
네모부분,2,3.394951706811971e-05
에광학식,2,3.394951706811971e-05
나와있습니다,2,3.394951706811971e-05
사진에,2,3.394951706811971e-05
win4,2,3.394951706811971e-05
umpcgpd의,2,3.394951706811971e-05
6인치짜리,2,3.394951706811971e-05
이야기나온,2,3.394951706811971e-05
하나입니다,2,3.394951706811971e-05
사무실에서는,2,3.394951706811971e-05
쓰지만,2,3.394951706811971e-05
돌려,2,3.394951706811971e-05
mechanical,2,3.394951706811971e-05
사용하실,2,3.394951706811971e-05
나왔더라구요,2,3.394951706811971e-05
mechanical이,2,3.394951706811971e-05
키보드로,2,3.394951706811971e-05
리니어,2,3.394951706811971e-05
가능하죠,2,3.394951706811971e-05
변경이,2,3.394951706811971e-05
간편,2,3.394951706811971e-05
버튼으로,2,3.394951706811971e-05
스위치,2,3.394951706811971e-05
이지,2,3.394951706811971e-05
많습니다,2,3.394951706811971e-05
달라서,2,3.394951706811971e-05
트랙포인트랑민감도가,2,3.394951706811971e-05
바이오,2,3.394951706811971e-05
의존해서인지,2,3.394951706811971e-05
있기도,2,3.394951706811971e-05
장단점은,2,3.394951706811971e-05
사실이라면,2,3.394951706811971e-05
legion이,2,3.394951706811971e-05
준비로,2,3.394951706811971e-05
공격에,2,3.394951706811971e-05
심각한,2,3.394951706811971e-05
정착했습니다,2,3.394951706811971e-05
썼었지만,2,3.394951706811971e-05
다양하게,2,3.394951706811971e-05
마우스도,2,3.394951706811971e-05
편해요,2,3.394951706811971e-05
공용이라,2,3.394951706811971e-05
별로였는데,2,3.394951706811971e-05
들였습니다,2,3.394951706811971e-05
무료나눔하고,2,3.394951706811971e-05
좋아하기,2,3.394951706811971e-05
미관상,2,3.394951706811971e-05
타서,2,3.394951706811971e-05
떼를,2,3.394951706811971e-05
누르스름한,2,3.394951706811971e-05
흰색도,2,3.394951706811971e-05
그레이는,2,3.394951706811971e-05
드립니다,2,3.394951706811971e-05
그레이로,2,3.394951706811971e-05
흰색을,2,3.394951706811971e-05
그레이,2,3.394951706811971e-05
경첩이,2,3.394951706811971e-05
뒤쪽의,2,3.394951706811971e-05
어렵,2,3.394951706811971e-05
사용하기가,2,3.394951706811971e-05
좋아했지만,2,3.394951706811971e-05
vpro,2,3.394951706811971e-05
아니지만아주,2,3.394951706811971e-05
제품은결국,2,3.394951706811971e-05
쟁취하게,2,3.394951706811971e-05
오픈런으로,2,3.394951706811971e-05
하자마자빅,2,3.394951706811971e-05
12시,2,3.394951706811971e-05
8일,2,3.394951706811971e-05
날인,2,3.394951706811971e-05
했고행사,2,3.394951706811971e-05
로지,2,3.394951706811971e-05
거에서,2,3.394951706811971e-05
마감이나,2,3.394951706811971e-05
묵직함이나,2,3.394951706811971e-05
써보면,2,3.394951706811971e-05
카피,2,3.394951706811971e-05
보기가,2,3.394951706811971e-05
복붙까지,2,3.394951706811971e-05
방식인,2,3.394951706811971e-05
바뀌는,2,3.394951706811971e-05
페어링이,2,3.394951706811971e-05
닿으면,2,3.394951706811971e-05
경계선에,2,3.394951706811971e-05
창에서,2,3.394951706811971e-05
복붙한다거나,2,3.394951706811971e-05
넘어가면서,2,3.394951706811971e-05
깔아두면,2,3.394951706811971e-05
플로우,2,3.394951706811971e-05
부분중,2,3.394951706811971e-05
좋았어서기대했던,2,3.394951706811971e-05
인상이,2,3.394951706811971e-05
vaio노트북에서,2,3.394951706811971e-05
옛날에,2,3.394951706811971e-05
어댑터랑,2,3.394951706811971e-05
공급도,2,3.394951706811971e-05
연결하면,2,3.394951706811971e-05
맥북이랑,2,3.394951706811971e-05
4다보니,2,3.394951706811971e-05
무지하게,2,3.394951706811971e-05
4포트로,2,3.394951706811971e-05
4포트,2,3.394951706811971e-05
만족도를,2,3.394951706811971e-05
돈값,2,3.394951706811971e-05
사보면,2,3.394951706811971e-05
넘을,2,3.394951706811971e-05
훌쩍,2,3.394951706811971e-05
원을,2,3.394951706811971e-05
칼디짓,2,3.394951706811971e-05
구현하는지는,2,3.394951706811971e-05
간편합니다,2,3.394951706811971e-05
정리가,2,3.394951706811971e-05
전원선,2,3.394951706811971e-05
배선,2,3.394951706811971e-05
접속해서,2,3.394951706811971e-05
장치들,2,3.394951706811971e-05
부가,2,3.394951706811971e-05
2대까지,2,3.394951706811971e-05
60p,2,3.394951706811971e-05
접속,2,3.394951706811971e-05
2대와,2,3.394951706811971e-05
60w,2,3.394951706811971e-05
공급하고,2,3.394951706811971e-05
독에,2,3.394951706811971e-05
날렸죠,2,3.394951706811971e-05
나눔으로,2,3.394951706811971e-05
저렴하지만,2,3.394951706811971e-05
칼디짓에,2,3.394951706811971e-05
1포트,2,3.394951706811971e-05
3포트,2,3.394951706811971e-05
1포트를,2,3.394951706811971e-05
부족합니다,2,3.394951706811971e-05
둘째치고,2,3.394951706811971e-05
북이,2,3.394951706811971e-05
쓰려고,2,3.394951706811971e-05
북에,2,3.394951706811971e-05
써보니,2,3.394951706811971e-05
벨킨,2,3.394951706811971e-05
기기라면,2,3.394951706811971e-05
나왔던데,2,3.394951706811971e-05
독5가,2,3.394951706811971e-05
작아요,2,3.394951706811971e-05
11월에,2,3.394951706811971e-05
5월과,2,3.394951706811971e-05
대해선씽크패드는,2,3.394951706811971e-05
빨콩에,2,3.394951706811971e-05
적응중입니다,2,3.394951706811971e-05
했었네요,2,3.394951706811971e-05
당황하긴,2,3.394951706811971e-05
위치에,2,3.394951706811971e-05
누르려한다던가,2,3.394951706811971e-05
누르려다,2,3.394951706811971e-05
윈도우키를,2,3.394951706811971e-05
않았습,2,3.394951706811971e-05
스왑하진,2,3.394951706811971e-05
세트,2,3.394951706811971e-05
원은,2,3.394951706811971e-05
얘도,2,3.394951706811971e-05
썬더볼트는,2,3.394951706811971e-05
독들도,2,3.394951706811971e-05
택갈이,2,3.394951706811971e-05
중국산,2,3.394951706811971e-05
넘는데,2,3.394951706811971e-05
새롭고,2,3.394951706811971e-05
노력하고있는,2,3.394951706811971e-05
후자에,2,3.394951706811971e-05
피처,2,3.394951706811971e-05
트레이싱,2,3.394951706811971e-05
레이,2,3.394951706811971e-05
가정,2,3.394951706811971e-05
플러스와,2,3.394951706811971e-05
결정하기로,2,3.394951706811971e-05
할인율을,2,3.394951706811971e-05
진행되고,2,3.394951706811971e-05
소품들이,2,3.394951706811971e-05
잡다하게,2,3.394951706811971e-05
쓸데없고,2,3.394951706811971e-05
사무실에는,2,3.394951706811971e-05
방이나,2,3.394951706811971e-05
이렇고,2,3.394951706811971e-05
pc용,2,3.394951706811971e-05
나아보입니다,2,3.394951706811971e-05
um2,2,3.394951706811971e-05
pps,2,3.394951706811971e-05
gan,2,3.394951706811971e-05
사테치나,2,3.394951706811971e-05
